start,end,segment_id,class_id
40,5620,1,4
15640,92410,2,6
92410,146740,3,2
146940,151880,4,4
152190,156820,5,2
157110,170110,6,6
170110,212950,7,1
213440,227650,8,3
228140,269550,9,4
270040,284950,10,8
285580,300190,11,1
300540,311480,12,4
311480,312840,13,0
312900,322180,14,8
322930,339690,15,2
339690,353710,16,8
353710,361910,17,9
361970,383390,18,0
383840,387770,19,4
388030,389890,20,3
390190,393990,21,2
394340,423500,22,4
437140,495760,23,4
497900,499550,24,4
504040,517950,25,4
521440,527160,26,4
531150,550670,27,4
557800,576260,28,4
576260,583290,29,8
583340,590320,30,5
590330,597600,31,6
598840,601890,32,1
601890,605360,33,6
605420,614090,34,1
614100,673290,35,6
