start,end,segment_id,class_id
3440,25550,1,7
32940,62550,2,0
63330,77540,3,3
77540,80250,4,2
80940,105660,5,1
106240,109000,6,2
109000,117800,7,3
148280,186870,8,3
196540,209990,9,9
210080,216450,10,2
217040,226940,11,9
226940,247960,12,7
248310,261320,13,0
261410,278680,14,6
278680,281590,15,9
282240,290260,16,2
290650,293230,17,9
293520,309130,18,2
309130,319280,19,4
335540,353680,20,6
353680,363420,21,2
363420,364010,22,4
364120,440280,23,0
440290,452040,24,4
452650,466700,25,0
466900,483080,26,4
492120,495310,27,4
495490,524840,28,7
525020,528850,29,4
530140,545950,30,6
