start,end,segment_id,class_id
40,47310,1,6
71690,136690,2,0
137040,145810,3,2
146440,158120,4,9
158120,191440,5,3
191830,196880,6,2
197530,262060,7,4
262220,282770,8,9
300140,322940,9,1
322940,426570,10,8
426730,493620,11,2
494740,507290,12,1
507290,515610,13,0
515610,523289,14,4
523900,604160,15,0
604400,621150,16,9
621640,688310,17,0
688320,713130,18,9
713130,738610,19,4
739020,755440,20,7
755860,830420,21,4
831090,841630,22,9
841990,863110,23,6
863990,879660,24,3
879670,908020,25,2
921930,934850,26,2
935500,941220,27,1
941220,1030990,28,6
