start,end,segment_id,class_id
9690,150230,1,6
150230,168530,2,2
169080,207490,3,6
207490,249720,4,3
256399,272650,5,3
273590,274350,6,0
276630,277440,7,0
280720,294390,8,6
294390,300260,9,0
300270,313250,10,4
313250,329560,11,6
329560,361830,12,0
362250,378760,13,6
378760,390580,14,4
390580,427550,15,0
427550,504680,16,2
504680,516080,17,9
516429,555560,18,2
555670,562630,19,6
563230,582440,20,2
585840,593040,21,2
595650,596730,22,6
597120,606530,23,9
606980,640920,24,6
642780,681990,25,0
681990,707960,26,6
708440,730140,27,0
730140,752500,28,6
755230,818830,29,4
818830,924810,30,6
925080,973600,31,0
973600,974510,32,3
975740,989490,33,6
991540,1030280,34,6
1033260,1039440,35,6
1039440,1066350,36,0
1066860,1080050,37,6
1081330,1096350,38,4
1097540,1208480,39,6
