start,end,segment_id,class_id
4540,36050,1,6
42440,90150,2,0
90160,91880,3,7
92130,103480,4,4
103730,106420,5,7
106760,155270,6,4
155270,168000,7,3
168650,180250,8,0
180640,205130,9,3
205140,207150,10,7
207220,217540,11,3
217700,236080,12,5
236080,267320,13,1
267330,279350,14,8
279690,290250,15,1
290560,321100,16,2
328080,352190,17,3
352190,375110,18,1
375200,412460,19,9
417710,421840,20,7
421850,423400,21,0
423400,433590,22,7
433600,440910,23,0
441370,479190,24,7
479440,491770,25,9
492150,498260,26,3
498440,503820,27,1
503940,511050,28,4
511360,528700,29,7
528940,548480,30,5
548880,565310,31,6
565320,569900,32,7
570610,578050,33,6
