start,end,segment_id,class_id
640,32450,1,6
33000,42010,2,7
42010,71230,3,2
71230,103350,4,8
103350,104530,5,1
104530,118770,6,9
118770,120740,7,3
120740,122420,8,2
122680,124710,9,9
124710,129639,10,3
129639,147810,11,7
148530,174660,12,3
174660,184770,13,1
184870,213130,14,3
213130,237270,15,1
237340,247160,16,3
247160,259860,17,1
259860,317100,18,9
317190,321900,19,3
321900,323060,20,6
323060,332470,21,1
333630,335400,22,3
336040,343290,23,9
344590,352900,24,2
354320,358850,25,1
360940,375480,26,1
375490,377350,27,6
377670,387470,28,1
390740,398580,29,8
399220,408300,30,6
408310,433060,31,4
433740,491450,32,9
494720,498060,33,3
498070,550720,34,4
550920,563290,35,3
563290,576500,36,5
576640,585500,37,4
585510,639120,38,0
645940,692150,39,6
