start,end,segment_id,class_id
540,4450,1,6
4640,18080,2,1
18940,27210,3,7
27370,64349,4,8
64349,67630,5,3
67630,73160,6,8
75750,135860,7,3
135860,161850,8,9
162250,177540,9,2
178020,185000,10,1
185340,193320,11,2
193680,204420,12,1
204420,223840,13,7
223840,254080,14,8
254640,258050,15,4
260350,319460,16,4
319930,325490,17,3
325900,349340,18,0
349400,359890,19,4
360360,380250,20,5
381490,385420,21,6
387670,389730,22,2
389730,397480,23,8
398190,412220,24,2
412580,418690,25,9
419440,424450,26,6
424600,437740,27,9
439400,446320,28,1
446320,452450,29,9
452600,469350,30,1
469740,479910,31,8
488140,502910,32,2
503250,529420,33,6
