start,end,segment_id,word
431500,431680,28,What
431690,431920,28,car
431920,432150,28,dot
432160,432630,28,com
432870,433080,28,You'll
433090,433450,28,also
433460,434060,28,find
434070,434210,28,we
434210,434340,28,can
434340,434550,28,help
434550,434830,28,save
434840,435420,28,thousands
435420,435520,28,on
435520,435630,28,your
435630,435900,28,next
435900,436050,28,new
436050,436369,28,car
436369,436370,28,.
436370,436740,28,Gato
436740,436790,28,a
436790,436970,28,new
436970,437240,28,car
437240,437450,28,deal
437450,438009,28,section
438009,438010,28,.
