start,end,segment_id,word
621580,621820,18,And
621820,621940,18,I
621940,622230,18,just
622230,622910,18,nailed
622910,623019,18,it
623019,623020,18,.
623020,623160,18,And
623170,623410,18,this
623410,623740,18,car
623740,623910,18,was
623910,624190,18,so
624190,624440,18,much
624450,624660,18,fun
624660,624760,18,in
624760,624939,18,like
624939,624940,18,","
624950,625160,18,right
625160,625649,18,now
625649,625650,18,","
626540,626970,18,A4
626980,627320,18,gaming
627330,627490,18,for
627490,627740,18,money
627740,627850,18,is
627850,627920,18,in
627920,628010,18,the
628020,628270,18,best
628270,628680,18,gamer
632740,633050,18,on
633050,633360,18,Here
633360,633500,18,we
633500,633989,18,go
633989,633990,18,","
635040,635470,18,this
635470,636090,18,car
636640,637390,18,driving
637390,637840,18,fast
637840,637950,18,and
637950,638420,18,driving
638420,639070,18,hard
639460,639720,18,on
639720,639940,18,the
639940,640310,18,source
640310,640430,18,of
640430,640909,18,road
640909,640910,18,.
642150,642300,18,It
642300,642470,18,is
642470,642970,18,like
643100,643230,18,a
643230,643450,18,mini
643450,643640,18,go
643640,644050,18,cop
645370,645749,18,again
645749,645750,18,.
