start,end,segment_id,word
358840,358960,17,In
358960,359399,17,fact
359399,359400,17,","
359630,360180,17,BMW
360190,360740,17,X1
360750,361080,17,does
361090,361450,17,have
361460,361770,17,more
361770,362419,17,space
362419,362420,17,","
362460,362990,17,although
362990,363160,17,this
363160,363510,17,decent
363510,363860,17,sized
363870,364080,17,door
364080,364320,17,bins
364320,364520,17,that's
364520,364670,17,where
364670,364700,17,I
364730,364970,17,put
364970,365270,17,my
365280,366009,17,umbrella
366009,366010,17,","
366270,366580,17,and
366580,366700,17,you
366700,367120,17,can
367120,367480,17,reasonably
367480,368330,17,comfortably
368340,368880,17,sit
368890,369200,17,two
369200,369600,17,adults
369600,369910,17,back
369910,370169,17,here
370169,370170,17,.
