start,end,segment_id,word
106490,106630,4,But
106630,107000,4,here's
107000,107130,4,the
107140,107590,4,difference
107590,107740,4,that
107750,107880,4,I
107890,108330,4,know
108340,108510,4,is
108510,108580,4,a
108580,109089,4,fact
109089,109090,4,.
109240,109910,4,BMW
109910,110030,4,have
110030,110380,4,stated
110380,110570,4,very
110570,111040,4,publicly
111040,111180,4,that
111180,111450,4,they're
111460,111810,4,happy
111810,112000,4,to
112010,112350,4,carry
112350,112560,4,out
112560,112710,4,a
112720,113700,4,retrofit
114080,114550,4,on
114550,115250,4,original
115260,115889,4,BMW
115889,115890,4,.
