start,end,segment_id,word
484440,484710,18,You
484710,484850,18,could
484860,485320,18,build
485320,485490,18,one
485490,485590,18,of
485590,485830,18,these
485830,485980,18,M
485980,486700,18,135
486700,487199,18,eyes
487199,487200,18,","
488370,488730,18,one
488730,489599,18,specifications
489599,489600,18,","
490570,490690,18,and
490690,490830,18,it's
490830,490920,18,a
490930,491430,18,faster
491430,491910,18,car
492170,492540,18,for
492550,493080,18,half
493080,493200,18,the
493210,493570,18,price
493570,493670,18,of
493670,493790,18,the
493790,493970,18,M
493970,494450,18,two
495080,495530,18,That's
495590,496160,18,almost
496160,496270,18,all
496270,496390,18,you
496390,496560,18,need
496560,496690,18,to
496700,496999,18,know
496999,497000,18,","
497000,497240,18,isn't
497240,497379,18,it
497379,497380,18,?
497380,497599,18,Really
497599,497600,18,?
497600,497710,18,It's
497710,498020,18,half
498020,498130,18,the
498140,498470,18,price
498470,498550,18,of
498550,498650,18,the
498650,498810,18,M
498810,499179,18,two
499179,499180,18,.
499690,499860,18,If
499860,499940,18,you
499940,500040,18,can
500040,500350,18,afford
500350,500519,18,them
500519,500520,18,","
500520,500719,18,too
500719,500720,18,","
500720,500990,18,then
501640,501860,18,it's
501860,501930,18,a
501930,502290,18,great
502300,502579,18,car
502579,502580,18,.
502590,502730,18,It
502740,503130,18,really
503130,503509,18,is
503509,503510,18,.
504340,504520,18,But
504520,504630,18,if
504630,504730,18,you
504730,505140,18,can't
505140,505340,18,like
505340,505640,18,me
506140,506390,18,for
506400,506810,18,half
506810,506920,18,the
506930,507299,18,price
507299,507300,18,","
507300,507400,18,you
507400,507510,18,can
507520,507730,18,have
507730,507890,18,a
507900,508339,18,very
508339,508340,18,","
508490,509030,18,very
509040,509350,18,good
509480,510190,18,approximation
510190,510300,18,of
510300,510439,18,it
510439,510440,18,.
