start,end,segment_id,word
461090,461230,16,All
461230,461439,16,right
461439,461440,16,.
461570,461850,16,Is
461850,461930,16,the
461930,462200,16,van
462200,462779,16,functional
462779,462780,16,.
462880,463429,16,Yes
463429,463430,16,.
463630,463850,16,Is
463850,463990,16,it
463990,464310,16,something
464310,464490,16,that
464490,464570,16,I
464570,464760,16,would
464760,464980,16,buy
464980,465379,16,again
465379,465380,16,?
465560,466099,16,Yes
466099,466100,16,","
466190,466460,16,but
466460,466540,16,I
466540,467080,16,did
467100,467720,16,buy
467730,467890,16,the
467890,468460,16,wrong
468470,469030,16,van
469060,469260,16,if
469260,469400,16,I
469400,469590,16,had
469590,469660,16,to
469660,469870,16,buy
469870,470060,16,this
470060,470489,16,again
470489,470490,16,.
470650,471110,16,Being
471110,471290,16,a
471290,471939,16,sportsman
471939,471940,16,","
472080,472480,16,being
472490,472650,16,a
472650,473239,16,farmer
473239,473240,16,","
473450,473690,16,being
473690,473970,16,someone
473970,474060,16,who
474060,474290,16,likes
474290,474370,16,to
474370,474490,16,go
474490,474790,16,mountain
474790,475120,16,biking
475120,475390,16,likes
475390,475490,16,to
475490,475620,16,go
475620,475930,16,running
475930,476160,16,do
476170,476630,16,outdoor
476630,476989,16,stuff
476989,476990,16,.
477000,477410,16,I
477420,477630,16,would
477630,477780,16,have
477780,478150,16,bought
478390,478620,16,the
478620,479050,16,longer
479050,479419,16,version
479419,479420,16,","
479420,479510,16,the
479510,480490,16,170
480490,480660,16,inch
480660,481130,16,wheelbase
481130,481649,16,version
481649,481650,16,","
481920,482110,16,the
482110,482390,16,high
482390,482690,16,top
482690,483219,16,version
483219,483220,16,","
483320,483620,16,and
483620,483660,16,I
483660,483990,16,would
483990,484270,16,not
484270,484420,16,have
484420,484920,16,gotten
484930,485260,16,the
485270,485480,16,air
485480,486030,16,conditioner
486030,486330,16,unit
486330,486470,16,on
486470,486570,16,the
486570,486979,16,top
486979,486980,16,.
487070,487280,16,I
487280,487410,16,would
487410,487500,16,have
487500,487700,16,got
487700,487800,16,the
487800,488289,16,version
488289,488290,16,.
488450,488590,16,I
488590,488800,16,think
488800,488920,16,it's
488920,489140,16,called
489140,489220,16,the
489220,489760,16,crew
490000,490170,16,that
490170,490430,16,has
490430,490520,16,to
490520,490750,16,two
490750,491040,16,seats
491040,491130,16,in
491130,491210,16,the
491210,491640,16,front
491750,491860,16,and
491860,491940,16,the
491940,492150,16,one
492150,492400,16,seat
492400,492929,16,behind
492929,492930,16,.
493020,493430,16,Because
493430,493530,16,the
493530,493850,16,rest
493850,493940,16,of
493940,494110,16,it
494260,494520,16,is
494520,495019,16,truck
495019,495020,16,.
495030,495280,16,It's
495290,495620,16,all
495620,496059,16,truck
496059,496060,16,","
496150,496420,16,and
496420,496450,16,I
496450,496670,16,would've
496670,496860,16,bought
496860,496950,16,the
496950,497210,16,four
497210,497380,16,wheel
497380,497819,16,drive
497819,497820,16,.
