start,end,segment_id,word
87240,87679,4,Well
87679,87680,4,","
87970,88260,4,engine
88260,88650,4,aside
88660,89080,4,first
89080,89580,4,impressions
89930,90050,4,of
90050,90160,4,the
90160,90299,4,M
90299,90300,4,.
90300,90570,4,L
90950,91129,4,R
91129,91130,4,.
91130,91230,4,That
91230,91310,4,it
91310,91440,4,has
91440,91520,4,a
91520,92290,4,gratifyingly
92300,92670,4,well
92670,93070,4,finished
93080,93479,4,cabin
93479,93480,4,.
94170,94530,4,Perhaps
94530,94660,4,it's
94660,94710,4,a
94710,94970,4,little
94980,95150,4,un
95150,95690,4,interesting
95700,96150,4,compared
96150,96240,4,to
96240,96370,4,the
96380,97040,4,flamboyance
97040,97120,4,of
97120,97190,4,a
97190,97500,4,Range
97500,97820,4,Rovers
97830,98290,4,interior
98290,98679,4,design
98679,98680,4,","
98690,98800,4,but
98800,98890,4,it
98900,99160,4,does
99160,99500,4,feel
99510,100140,4,beautifully
100150,100300,4,put
100300,100729,4,together
100729,100730,4,.
