start,end,segment_id,word
378970,379060,19,To
379060,379240,19,be
379240,379540,19,aware
379540,379610,19,of
379620,379789,19,that
379789,379790,19,","
379790,379960,19,that
379960,380230,19,will
380230,380650,19,change
380790,381060,19,how
381060,381170,19,the
381170,381590,19,car
381590,382170,19,rights
382360,382480,19,now
382480,382540,19,it
382540,382660,19,is
382660,382960,19,too
382960,383360,19,soon
383370,383580,19,for
383580,383670,19,the
383670,384070,19,export
384070,384160,19,to
384160,384270,19,have
384270,384530,19,appeared
384530,384610,19,in
384610,384770,19,any
384770,384880,19,of
384880,385110,19,our
385120,385560,19,customer
385560,386320,19,satisfaction
386320,386699,19,surveys
386699,386700,19,","
386700,387049,19,obviously
387049,387050,19,","
387050,387380,19,but
387730,388320,19,BMW
388320,388440,19,as
388440,388500,19,a
388500,388880,19,whole
388880,389020,19,has
389020,389350,19,done
389740,390220,19,fairly
390230,390940,19,averagely
390950,391050,19,in
391050,391140,19,the
391140,391450,19,JD
391450,391750,19,Power
391750,392310,19,surveys
392320,392500,19,of
392500,392989,19,late
392989,392990,19,.
393150,393230,19,The
393230,393699,19,X3
393699,393700,19,","
393700,393830,19,for
393830,394509,19,example
394509,394510,19,","
394630,394980,19,finished
394990,395390,19,about
395400,396100,19,halfway
396100,396530,19,down
396540,396680,19,in
396680,396750,19,the
396750,397010,19,most
397020,397470,19,recent
397470,398059,19,survey
398059,398060,19,.
