start,end,segment_id,word
117650,117720,11,In
117720,117800,11,the
117800,118060,11,old
118060,118709,11,artistry
118709,118710,11,","
118750,118950,11,when
118950,119020,11,you
119020,119270,11,add
119270,119390,11,up
119390,119490,11,all
119490,119670,11,these
119670,119890,11,weight
119890,120239,11,savings
120239,120240,11,","
120240,120340,11,you
120340,120540,11,get
120550,120720,11,to
120720,121190,11,around
121230,121650,11,80
121660,122140,11,kilos
122140,122540,11,less
122570,122680,11,in
122680,122820,11,the
122830,123260,11,Old
123390,123699,11,West
123699,123700,11,","
123710,124000,11,which
124000,124110,11,is
124110,124300,11,about
124300,124370,11,the
124370,124560,11,same
124560,124700,11,way
124700,124800,11,as
124800,124959,11,me
124959,124960,11,.
124970,125190,11,So
125490,125700,11,you
125700,125800,11,are
125800,125850,11,a
125850,126310,11,street
127170,127330,11,that's
127330,127410,11,the
127410,127560,11,way
127560,127650,11,to
127660,127730,11,the
127740,128020,11,old
128020,128169,11,or
128169,128229,11,a
128229,128589,11,street
128589,128590,11,.
