start,end,segment_id,word
495530,495890,30,There's
495890,496020,30,the
496020,496460,30,100
496460,496690,30,miles
496690,496780,30,an
496780,497110,30,hour
498710,498820,30,in
498820,498880,30,the
498880,499410,30,Mercedes
499410,499570,30,I
499570,499750,30,didn't
499750,499910,30,know
499910,500030,30,to
500030,500280,30,60
500280,500480,30,miles
500480,500580,30,an
500580,500860,30,hour
500890,501080,30,in
501090,501560,30,four
501560,502090,30,seconds
502100,502609,30,dead
502609,502610,30,.
502980,503200,30,Know
503210,503739,30,that
503739,503740,30,?
