start,end,segment_id,word
164250,164390,10,You
164390,164580,10,also
164580,164690,10,get
164690,164850,10,this
164840,165310,10,premium
165310,165830,10,satnav
165840,166160,10,there
166160,166260,10,that
166260,166380,10,with
166380,166480,10,the
166480,166820,10,wide
166820,167179,10,screen
167179,167180,10,","
167180,167260,10,the
167260,167740,10,professional
167740,168079,10,system
168079,168080,10,","
168090,168230,10,and
168230,168340,10,it's
168340,168530,10,just
168530,168720,10,so
168720,168980,10,lovely
168980,169110,10,to
169110,169289,10,you
169289,169290,10,.
