start,end,segment_id,word
292240,292350,14,You
292350,292550,14,didn't
292560,292780,14,think
292780,292950,14,you'd
292960,293160,14,be
293170,293660,14,bothered
293660,293800,14,to
293810,294120,14,open
294120,294190,14,the
294190,294470,14,trunk
294470,294859,14,yourself
294859,294860,14,?
294860,295020,14,Did
295020,295230,14,you
295560,295830,14,force
295830,295980,14,that
295980,296100,14,it's
296100,296170,14,a
296170,296730,14,Mercedes
296730,297019,14,SL
297019,297020,14,","
297020,297170,14,but
297170,297370,14,there
297380,297590,14,is
297590,297670,14,a
297670,297920,14,fly
297920,297980,14,in
297980,298060,14,the
298060,298449,14,ointment
298449,298450,14,","
298460,298590,14,and
298590,298750,14,it's
298750,298940,14,This
298940,299270,14,stupid
299270,299650,14,cover
299890,300330,14,basically
300330,300810,14,protects
300810,301060,14,your
301440,301970,14,stuff
302090,302360,14,when
302360,302490,14,their
302490,302810,14,top
302810,302960,14,is
302960,303299,14,down
303299,303300,14,.
303300,303570,14,But
303580,303720,14,if
303720,303790,14,you
303790,303900,14,get
303900,304000,14,it
304000,304450,14,wrong
304460,304750,14,like
304750,305190,14,this
305740,305980,14,not
305980,306230,14,quite
306230,306320,14,in
306320,306709,14,place
306709,306710,14,","
306750,306990,14,watch
306990,307299,14,this
307299,307300,14,.
308810,309120,14,Nothing
309120,309649,14,happens
309649,309650,14,.
310900,311240,14,Trunk
311240,311399,14,one
311399,311400,14,.
311400,311760,14,Close
311760,311840,14,the
311840,312069,14,roof
312069,312070,14,.
312070,312259,14,One
312259,312260,14,.
312260,312630,14,Open
312790,312900,14,the
312900,313079,14,roof
313079,313080,14,.
313080,313230,14,One
313230,313679,14,close
313679,313680,14,.
314400,314680,14,It's
314680,314820,14,like
314820,315140,14,something
315140,315230,14,out
315230,315440,14,of
316200,316620,14,here
317440,317730,14,from
317730,317900,14,10
317900,318080,14,years
318080,318369,14,ago
318369,318370,14,.
318640,318910,14,Not
318920,319230,14,good
319240,319530,14,doctor
319530,319610,14,to
319610,319949,14,go
319949,319950,14,.
321440,321670,14,Whoa
321670,321980,14,says
321980,322249,14,me
322249,322250,14,.
