start,end,segment_id,word
129039,129199,4,But
129210,129509,4,they
129509,129610,4,are
129610,129870,4,going
129870,130009,4,to
130009,130370,4,include
130380,130740,4,ICO
130740,131080,4,pro
131080,131620,4,comfort
131630,131830,4,and
131830,132359,4,sport
132359,132360,4,.
132360,132490,4,Then
132490,132680,4,there's
132680,132830,4,the
132830,133360,4,adaptive
133360,133739,4,sending
133739,133740,4,.
133740,133950,4,But
133960,134420,4,ultimately
134420,134610,4,there's
134610,134980,4,driving
134980,135179,4,modes
135179,135180,4,","
135180,135260,4,air
135260,135410,4,going
135410,135829,4,unjust
135829,135830,4,.
135830,136080,4,Things
136080,136240,4,like
136240,136350,4,the
136360,136760,4,throttle
136760,136890,4,re
136890,137359,4,spots
137359,137360,4,","
137360,137460,4,the
137460,137790,4,shift
137800,138130,4,points
138130,138290,4,and
138290,138670,4,actually
138670,138770,4,the
138770,139250,4,steering
139250,139980,4,sensitivity
139980,140140,4,is
140140,140429,4,well
140429,140430,4,","
140430,140760,4,so
140770,140940,4,let's
140940,141130,4,just
141130,141310,4,put
141310,141400,4,it
141400,141510,4,in
141510,142040,4,sport
142040,142540,4,driving
142540,142780,4,mode
142780,143169,4,here
143169,143170,4,","
143420,143640,4,and
143640,143750,4,it
143760,143970,4,did
143970,144540,4,immediately
144550,145189,4,downshift
145189,145190,4,.
145200,145490,4,Form
145490,145569,4,A
145569,145570,4,.
145570,145899,4,So
145899,145900,4,","
145900,146110,4,like
146110,146180,4,I
146180,146609,4,said
146609,146610,4,","
146610,146730,4,it's
146730,146890,4,gonna
146890,147090,4,hold
147090,147170,4,the
147170,147690,4,rpm's
147690,147790,4,in
147790,147830,4,a
147830,148070,4,much
148070,148300,4,higher
148300,148560,4,level
148560,148830,4,there
148840,148940,4,and
148940,149240,4,actually
149240,149440,4,tell
149440,149530,4,the
149530,149770,4,weight
149770,149870,4,of
149870,149960,4,the
149960,150340,4,steering
150340,150479,4,wheel
150479,150480,4,.
150480,150670,4,Got
150670,150720,4,a
150720,150900,4,bit
150900,151280,4,heavier
151280,151469,4,there
151469,151470,4,","
151470,151779,4,too
151779,151780,4,.
151780,152090,4,So
152240,152270,4,I
152280,152470,4,think
152470,152510,4,I
152510,152720,4,might
152720,152920,4,just
152920,153080,4,leave
153080,153150,4,it
153150,153230,4,in
153230,153600,4,sport
153600,153980,4,driving
153980,154310,4,because
154310,154350,4,I
154350,154530,4,like
154540,154620,4,the
154620,155030,4,steering
155030,155250,4,feel
155250,155539,4,better
155539,155540,4,.
