start,end,segment_id,word
148490,148839,5,No
148839,148840,5,","
149740,149770,5,I
149780,150060,5,can't
150060,150340,5,bend
150340,150649,5,it
150649,150650,5,.
150660,150870,5,That's
150870,150990,5,not
150990,151429,5,surprising
151429,151430,5,","
151430,151710,5,because
151720,151960,5,body
151960,152450,5,rigidity
152450,152560,5,is
152560,152840,5,up
153210,153370,5,by
153370,154160,5,50%
154550,154880,5,3
154880,155260,5,series
155260,155410,5,is
155410,155630,5,more
155640,156230,5,aerodynamic
156230,156360,5,than
156370,156720,5,ever
156960,157080,5,that
157080,157220,5,this
157220,157500,5,car
157500,157680,5,has
157680,157730,5,a
157730,157900,5,drag
157900,158540,5,coefficient
158700,158900,5,of
158900,160050,5,30.23
160050,160480,5,C
160490,161010,5,deem
161190,161550,5,meeting
161550,161690,5,to
161690,161810,5,you
161810,161940,5,through
161940,162030,5,an
162030,162649,5,engineer
162649,162650,5,.
163110,163899,5,Basically
163899,163900,5,","
164050,164250,5,for
164250,164490,5,normal
164490,164879,5,people
164879,164880,5,","
165040,165350,5,it's
165350,165780,5,just
165780,165990,5,more
165990,166610,5,aerodynamic
166610,166770,5,than
166780,167000,5,any
167000,167120,5,other
167120,167310,5,car
167310,167370,5,in
167370,167500,5,its
167500,167899,5,class
167899,167900,5,.
168630,168859,5,Listen
168859,168860,5,","
168860,169150,5,A3
169150,169440,5,Siri's
169440,169550,5,is
169550,169650,5,up
169650,169750,5,to
169750,170270,5,55
170270,170640,5,kilos
170640,171090,5,lighter
171420,171560,5,than
171560,171720,5,the
171720,172020,5,old
172020,172400,5,car
173340,173660,5,Plus
173660,173790,5,for
173790,173910,5,the
173910,174399,5,boot
174399,174400,5,.
