start,end,segment_id,word
193000,193590,11,Unfortunate
193590,193940,11,nickname
193940,194020,11,I
194020,194240,11,came
194240,194360,11,up
194370,194700,11,with
196220,196370,11,at
196370,196670,11,higher
196670,197189,11,speeds
197189,197190,11,.
197200,197540,11,Steering
197540,197800,11,feels
197810,197920,11,a
197920,198230,11,little
198230,198900,11,imprecise
198910,199140,11,on
199140,199599,11,center
199599,199600,11,","
199830,200050,11,and
200050,200120,11,a
200120,200450,11,touchy
200450,200710,11,brake
200710,200940,11,pedal
200940,201370,11,demands
201370,201780,11,finesse
201780,201950,11,from
201950,202020,11,the
202020,202519,11,driver
202519,202520,11,.
202590,202760,11,But
202760,203080,11,generally
203080,203479,11,speaking
203479,203480,11,","
203480,203570,11,the
203570,203820,11,X
203820,204030,11,two
204030,204170,11,is
204170,204260,11,a
204260,204700,11,pleasure
204700,204830,11,to
204830,205339,11,drive
205339,205340,11,","
206510,206920,11,provided
206920,207030,11,your
207030,207160,11,head
207160,207290,11,is
207300,207700,11,aimed
207710,207980,11,that
207980,208419,11,direction
208419,208420,11,.
