start,end,segment_id,word
61660,61810,6,You'll
61810,62200,6,notice
62200,62310,6,the
62310,62840,6,design
62840,62910,6,of
62910,63110,6,this
63110,63489,6,car
63489,63490,6,.
63490,63590,6,The
63590,64239,6,inside
64750,65209,6,is
65209,65470,6,not
65470,65720,6,quite
65730,66239,6,modern
66239,66240,6,.
66250,66450,6,As
66450,66550,6,the
66550,66910,6,latest
66910,67820,6,Mercedes-Benz
67820,67980,6,look
67980,68160,6,down
68160,68379,6,here
68379,68380,6,.
68380,68480,6,The
68480,68909,6,buttons
68909,68910,6,","
68910,69090,6,they're
69090,69320,6,all
69320,69370,6,a
69370,69530,6,bit
69760,70579,6,cluttered
70579,70580,6,.
70820,70940,6,There's
70940,71000,6,a
71000,71190,6,lot
71190,71510,6,going
71510,71699,6,on
71699,71700,6,","
71710,71800,6,and
71800,71910,6,the
71920,72650,6,dial's
72750,73060,6,feel
73060,73100,6,a
73100,73290,6,little
73290,73440,6,bit
73440,73550,6,on
73550,73640,6,the
73640,73950,6,cheap
73950,74449,6,side
74449,74450,6,.
74840,75210,6,Rest
75210,75270,6,of
75270,75340,6,the
75340,75710,6,quality
75710,75840,6,on
75840,75910,6,the
75910,76479,6,dash
76479,76480,6,","
76640,77020,6,soft
77050,77660,6,materials
78080,78490,6,fairly
78490,78959,6,nice
78959,78960,6,","
79170,79270,6,and
79270,79430,6,it's
79430,80050,6,sturdy
80620,80740,6,the
80740,81270,6,entertainment
81270,81790,6,system
81800,81960,6,looks
81960,81990,6,a
81990,82140,6,little
82140,82230,6,bit
82230,82609,6,offset
82609,82610,6,.
