start,end,segment_id,word
69390,69630,4,You
69630,70030,4,can
70030,70310,4,go
70310,70440,4,for
70440,70580,4,the
70590,71270,4,optional
71370,71820,4,active
71820,72539,4,steering
72539,72540,4,","
72740,73140,4,but
73140,73270,4,it
73270,73420,4,is
73420,73610,4,by
73610,73850,4,no
73850,74180,4,means
74190,74979,4,essential
74979,74980,4,.
76340,76770,4,On
76770,76910,4,the
76910,77060,4,other
77060,77609,4,hand
77609,77610,4,","
77610,77810,4,we
77810,77930,4,would
77930,78390,4,strongly
78390,79010,4,recommend
79010,79110,4,you
79110,79370,4,take
79370,79460,4,the
79460,79780,4,box
79780,79880,4,for
79890,80330,4,optional
80330,80680,4,variable
80680,81030,4,damper
81030,81659,4,control
81659,81660,4,","
81670,82030,4,which
82030,82330,4,lets
82330,82430,4,you
82430,82810,4,adjust
82810,82930,4,the
82940,83400,4,firmness
83400,83490,4,of
83490,83580,4,the
83580,84379,4,suspension
84379,84380,4,.
84710,84880,4,It
84880,85240,4,turns
85240,85310,4,a
85310,85720,4,car
85720,85840,4,that
85840,86000,4,can
86000,86260,4,show
86260,86400,4,me
86400,86870,4,around
86870,86920,4,a
86920,87210,4,bit
87210,87310,4,at
87310,87540,4,low
87540,88140,4,speed
88360,88670,4,into
88670,88900,4,one
88900,89060,4,that
89060,89529,4,rise
89529,89530,4,.
89540,89880,4,Even
89880,89990,4,the
89990,90270,4,bomb
90270,90530,4,piece
90530,90640,4,of
90640,91060,4,roads
91060,92039,4,brilliantly
92039,92040,4,.
