start,end,segment_id,word
308970,309080,21,There
309080,309180,21,is
309180,309400,21,one
309400,309640,21,thing
309640,309780,21,that
309780,309840,21,I
309840,310140,21,don't
310140,310430,21,like
310430,310560,21,too
310560,310720,21,much
310720,310869,21,about
310869,310870,21,.
310870,311030,21,This
311030,311360,21,car
311360,311479,21,is
311479,311480,21,.
311490,312090,21,Perhaps
312090,312170,21,the
312170,312920,21,steering
312920,313090,21,is
313100,313450,21,just
313450,313780,21,feels
313780,313900,21,a
313910,314330,21,little
314330,314530,21,bit
314530,314730,21,kind
314730,314820,21,of
314820,315230,21,weird
315230,315340,21,and
315350,316139,21,artificial
316139,316140,21,","
316290,316680,21,almost
316680,316840,21,like
316840,316980,21,it's
316990,317170,21,been
317170,317530,21,taking
317530,317690,21,from
317690,317790,21,a
317800,318740,21,PlayStation
318740,319149,21,game
319149,319150,21,.
320000,320190,21,On
320190,320270,21,the
320270,320509,21,whole
320509,320510,21,","
320510,320630,21,the
320630,321080,21,jelly
321080,321230,21,is
321230,321510,21,pretty
321520,321730,21,easy
321740,321860,21,to
321860,322030,21,get
322040,322370,21,along
322370,323139,21,with
323139,323140,21,.
