start,end,segment_id,word
311980,312110,22,If
312110,312200,22,you're
312200,312520,22,interested
312520,312600,22,in
312600,312810,22,fuel
312810,313359,22,economy
313359,313360,22,","
313680,313840,22,your
313840,314160,22,best
314160,314269,22,is
314269,314270,22,","
314270,314360,22,of
314370,314639,22,course
314639,314640,22,","
314640,314790,22,gonna
314790,314930,22,be
314930,315030,22,on
315030,315110,22,the
315110,315590,22,highway
315600,315990,22,30
315990,316559,22,mpg
316559,316560,22,.
