start,end,segment_id,word
938290,938579,45,Now
938579,938580,45,","
938580,938710,45,if
938710,938800,45,you
938800,938950,45,want
938950,939130,45,more
939130,939560,45,information
939560,939620,45,or
939620,939730,45,to
939730,939940,45,find
939940,940050,45,out
940050,940250,45,much
940250,940370,45,you
940370,940480,45,can
940480,940740,45,save
940740,940820,45,in
940820,940860,45,a
940860,941150,45,queue
941150,941320,45,AIDS
941320,941400,45,or
941410,941580,45,any
941580,941740,45,new
941740,941979,45,car
941979,941980,45,","
941980,942050,45,for
942050,942190,45,that
942190,942529,45,matter
942529,942530,45,","
942530,942820,45,Clinton
942820,942900,45,the
942900,943150,45,pop
943150,943310,45,out
943310,943530,45,banner
943530,943640,45,in
943640,943710,45,the
943720,944020,45,top
944030,944260,45,right
944260,944430,45,hand
944430,944619,45,corner
944619,944620,45,","
944620,944700,45,the
944700,944980,45,screen
944980,945050,45,to
945060,945150,45,get
945150,945190,45,a
945190,945459,45,car
945459,945460,45,.
945460,945739,45,Wow
945739,945740,45,","
946050,946250,45,So
946250,946360,45,that
946360,946480,45,was
946480,946570,45,my
946570,947010,45,verdict
947020,947180,45,on
947180,947260,45,the
947260,947500,45,new
947500,948010,45,Audi
948010,948280,45,Que
948280,948520,45,A8
948520,948720,45,should
948720,949050,45,do
949640,949970,45,avoid
949970,950099,45,it
950099,950100,45,","
950240,950480,45,should
950480,950720,45,you
950760,951160,45,consider
951160,951290,45,it
951400,951610,45,Should
951610,951760,45,he's
951760,952040,45,short
952040,952310,45,list
952310,952469,45,it
952469,952470,45,","
952780,952940,45,or
952940,953120,45,should
953120,953210,45,we
953210,953430,45,just
953430,953570,45,go
953580,953800,45,right
953800,954050,45,ahead
954050,954190,45,and
954190,954410,45,buy
954410,954599,45,it
954599,954600,45,?
954940,955129,45,Well
955129,955130,45,","
955130,955220,45,I
955220,955660,45,reckon
955660,955890,45,you
955890,956650,45,sure
957340,957770,45,short
957770,958260,45,list
958650,958760,45,the
958760,958980,45,new
958980,959270,45,cue
959270,959609,45,A8
959609,959610,45,.
