start,end,segment_id,word
9440,9870,1,Hello
9870,10030,1,and
10030,10460,1,welcome
10460,10570,1,to
10570,10819,1,another
10819,10820,1,.
10820,11100,1,What
11100,11400,1,car
11400,11769,1,First
11769,11770,1,.
11770,12050,1,Dr
12050,12459,1,Video
12459,12460,1,.
12800,13100,1,Today
13100,13240,1,we're
13240,13360,1,in
13360,14030,1,beautiful
14030,14710,1,Andorra
14720,15010,1,with
15010,15469,1,this
15469,15470,1,","
15720,15840,1,the
15840,16190,1,new
16200,16640,1,Audi
16650,17410,1,RS5
17410,17770,1,Coop
17770,17949,1,A8
17949,17950,1,.
18420,18750,1,Like
18750,18920,1,the
18920,19480,1,A5
19490,19660,1,on
19660,19870,1,which
19870,20010,1,it's
20010,20409,1,based
20409,20410,1,","
20670,20950,1,this
20960,21130,1,is
21130,21210,1,a
21210,21640,1,lighter
21640,22020,1,carbon
22020,22440,1,before
22640,22949,1,Andi
22949,22950,1,","
22960,23450,1,also
23450,23510,1,a
23510,23970,1,faster
23970,24249,1,one
24249,24250,1,.
