start,end,segment_id,word
71390,72480,5,451
72480,73159,5,horsepower
73159,73160,5,.
73380,73830,5,Resulting
73830,74459,5,performance
74459,74460,5,.
74540,74710,5,Let's
74710,74910,5,see
74920,75170,5,0
75170,75240,5,to
75240,75500,5,60
75500,75760,5,time
75760,75840,5,is
75840,76070,5,about
76080,76680,5,4.3
76680,77169,5,seconds
77169,77170,5,","
77390,77710,5,and
77710,77840,5,it'll
77840,77940,5,do
77940,78820,5,186
78820,79270,5,miles
79280,79440,5,per
79440,79670,5,hour
79670,79780,5,if
79780,79890,5,you
79890,80090,5,got
80090,80150,5,it
80150,80240,5,and
80240,80300,5,you
80300,80400,5,have
80400,80450,5,a
80450,81120,5,long
81120,81360,5,stretch
81360,81430,5,of
81430,81670,5,open
81670,81980,5,road
85960,86270,5,before
86270,86360,5,we
86360,86510,5,move
86510,86810,5,along
86810,86930,5,from
86930,87060,5,the
87060,87459,5,engine
87459,87460,5,.
87650,87910,5,Not
87910,87990,5,to
87990,88100,5,be
88100,88510,5,forgotten
88520,88680,5,is
88680,88780,5,the
88780,89550,5,fantastic
89550,89820,5,sound
89820,89880,5,of
89880,89960,5,the
89960,90500,5,V8
90780,91329,5,Florida
91329,91330,5,","
91330,91770,5,and
92210,92590,5,along
92590,92680,5,with
92680,92800,5,that
92800,93510,5,acceleration
93510,93590,5,is
93590,93780,5,that
93780,94370,5,glorious
94370,94730,5,V8
94730,95200,5,exhaust
95200,95409,5,note
95409,95410,5,.
95440,95750,5,It's
95750,96089,5,awesome
96089,96090,5,","
96600,96770,5,Which
96770,96930,5,is
96940,97369,5,good
97369,97370,5,","
97490,97800,5,because
97800,97940,5,the
97940,98330,5,iPod
98330,98640,5,connector
98640,98750,5,for
98750,98820,5,the
98820,99240,5,stereo
99450,100049,5,sucks
100049,100050,5,.
