start,end,segment_id,word
113620,114029,4,Yeah
114029,114030,4,","
114340,114510,4,I've
114510,114630,4,got
114630,114850,4,plenty
114850,114970,4,of
114970,115209,4,room
115209,115210,4,.
115220,115410,4,This
115410,115690,4,seat
115700,115840,4,is
115840,115920,4,in
115920,116000,4,my
116000,116310,4,usual
116310,116670,4,driving
116670,117129,4,position
117129,117130,4,.
117390,117600,4,Lots
117600,117680,4,of
117680,117860,4,knee
117860,118109,4,room
118109,118110,4,","
118410,118640,4,lots
118640,118750,4,of
118750,119000,4,heaven
119020,119230,4,because
119230,119410,4,that
119410,119750,4,square
119750,119810,4,a
119810,120080,4,body
120080,120210,4,than
120210,120290,4,the
120290,120830,4,salute
121130,121420,4,people
121420,121540,4,over
121540,121760,4,six
121760,121950,4,foot
121950,122050,4,will
122050,122150,4,be
122150,122470,4,fine
122500,122630,4,in
122630,122710,4,the
122710,123090,4,back
123400,123590,4,of
123590,123880,4,this
123880,124270,4,car
124280,124390,4,in
124390,124750,4,terms
124750,124820,4,of
124820,125160,4,carrying
125160,125529,4,three
125529,125530,4,","
125530,125910,4,though
126020,126300,4,it's
126300,126510,4,not
126510,126620,4,so
126620,126879,4,good
126879,126880,4,.
127180,127480,4,This
127480,127910,4,middle
127910,128199,4,seat
128210,128380,4,is
128380,128440,4,a
128440,128660,4,little
128660,128910,4,bit
128910,129860,4,small
130039,130370,4,on
130370,130440,4,you
130440,130539,4,got
130539,130680,4,this
130680,131050,4,big
131050,131570,4,transmission
131570,131920,4,tunnel
131920,132400,4,here
132630,132740,4,on
132740,132910,4,this
132910,133450,4,console
133450,133550,4,as
133550,133709,4,well
133709,133710,4,","
133710,133810,4,in
133810,133910,4,the
133910,134249,4,way
134249,134250,4,.
134250,134650,4,So
135130,135679,4,yes
135679,135680,4,","
135680,135770,4,the
135770,136000,4,middle
136000,136609,4,seat
136609,136610,4,","
137020,137190,4,not
137190,137340,4,that
137350,137849,4,comfortable
137849,137850,4,.
137860,137960,4,And
137960,138040,4,the
138040,138290,4,body
138290,138490,4,isn't
138490,138680,4,quite
138680,138740,4,as
138740,139030,4,wide
139030,139110,4,as
139110,139210,4,you
139210,139410,4,might
139410,139630,4,think
139630,139710,4,it
139710,139869,4,is
139869,139870,4,.
