start,end,segment_id,word
321910,321970,9,It
322070,322310,9,is
322320,322510,9,not
322520,322850,9,for
324410,324850,9,average
324850,325219,9,driver
325219,325220,9,","
325220,325450,9,but
325450,325610,9,what
325610,325690,9,it
325700,325960,9,does
325960,326110,9,is
326110,326210,9,the
326210,326810,9,technology
326810,326970,9,is
326980,327390,9,becoming
327390,327590,9,so
327590,328140,9,refined
328310,328400,9,that
328400,328490,9,it
328490,328690,9,just
328690,329040,9,becomes
329040,329399,9,normal
329399,329400,9,.
329540,329710,9,Have
329710,329790,9,you
329790,330010,9,found
330010,330080,9,it
330080,330350,9,easy
330350,330450,9,to
330450,330800,9,drive
330800,330919,9,on
330919,330920,9,.
330920,331120,9,This
331120,331240,9,is
331250,331980,9,ridiculously
331980,332299,9,easy
332299,332300,9,.
333040,333210,9,I've
333210,333380,9,never
333390,333630,9,forced
333630,333890,9,back
334050,334410,9,is
334410,334650,9,like
334650,334910,9,a
335300,336149,9,supercar
336149,336150,9,.
336160,336450,9,It's
336460,336740,9,ultra
336740,337279,9,futuristic
337279,337280,9,.
337280,337579,9,Yes
337579,337580,9,","
337580,337670,9,all
337670,337820,9,this
337820,338060,9,modern
338070,338549,9,technology
338549,338550,9,.
338550,338660,9,But
338660,338770,9,it's
338770,339510,9,incredibly
339710,342150,9,way
343840,344000,9,it
344000,344180,9,could
344190,344350,9,be
344350,344440,9,it
344440,344650,9,every
344650,344889,9,day
344889,344890,9,.
