start,end,segment_id,word
132640,133050,11,So
134980,135080,11,the
135080,135430,11,boot
135730,135850,11,of
135850,135950,11,the
135950,136620,11,Q3
136630,136770,11,is
136770,137250,11,smaller
137250,137370,11,than
137370,137800,11,that
137810,138550,11,on
138710,138790,11,the
138790,139220,11,Mercedes
139220,139530,11,Gel
139530,139759,11,A
139759,139760,11,.
139960,140070,11,And
140070,140190,11,it's
140190,140430,11,more
140430,140580,11,than
140580,141020,11,that
141410,141570,11,other
141570,142030,11,BMW
142030,142609,11,X1
142609,142610,11,.
142740,142940,11,It's
142940,143170,11,bigger
143170,143260,11,than
143260,143469,11,that
143469,143470,11,","
143470,143680,11,then
143680,143970,11,on
143970,144200,11,an
144210,145039,11,A3
145039,145040,11,","
145040,145329,11,though
145329,145330,11,","
145330,145600,11,so
145610,145670,11,it
145750,146080,11,might
146080,146200,11,be
146200,146400,11,enough
146400,146490,11,for
146490,146790,11,most
146800,147349,11,people
147349,147350,11,.
147890,148100,11,Nice
148100,148310,11,square
148310,148569,11,shape
148569,148570,11,.
148580,148700,11,As
148700,148770,11,you
148770,148900,11,can
148900,149209,11,see
149209,149210,11,","
149210,149330,11,it's
149330,149500,11,got
149500,149600,11,the
149600,150060,11,usual
150060,150370,11,kind
150370,150430,11,of
150430,150929,11,features
150929,150930,11,.
150930,151400,11,Expecting
151400,151540,11,these
151540,151690,11,kind
151690,151750,11,of
151760,152089,11,cars
152089,152090,11,","
152090,152210,11,they
152210,152350,11,got
152350,152490,11,some
152490,152860,11,tethering
152860,153150,11,points
153150,153379,11,there
153379,153380,11,.
153390,153940,11,Why
153940,154340,11,can't
154340,154780,11,see
155710,155870,11,for
155870,156149,11,love
156149,156150,11,","
156150,156280,11,nor
156280,156850,11,money
157280,157800,11,is
157930,158250,11,12
158250,158450,11,volt
158450,158889,11,socket
158889,158890,11,.
159240,159420,11,So
159420,159510,11,if
159510,159580,11,you
159580,159730,11,want
159730,159810,11,to
159810,160170,11,hoover
160170,160270,11,at
160270,160360,11,the
160360,160870,11,boot
161010,161830,11,or
161930,162340,11,plug
162340,162540,11,into
162540,163120,11,electrical
163610,164109,11,devices
164109,164110,11,","
164110,164220,11,you
164220,164550,11,can't
164570,164770,11,even
164770,164930,11,under
164930,165099,11,there
165099,165100,11,.
165100,165410,11,But
165410,165759,11,look
165759,165760,11,","
165770,165910,11,we
165910,166110,11,do
166110,166250,11,have
166250,166300,11,a
166300,166630,11,space
166630,166869,11,saver
166869,166870,11,","
166870,167200,11,spare
167200,167480,11,will
167630,167810,11,and
167810,167850,11,a
167850,168020,11,little
168020,168190,11,bit
168190,168410,11,extra
168410,168740,11,stories
168740,168950,11,around
168950,169050,11,the
169050,169529,11,edges
169529,169530,11,.
169590,169770,11,If
169770,169820,11,I
169820,170060,11,fold
170060,170130,11,the
170130,170460,11,seats
170460,170679,11,down
170679,170680,11,","
170680,170800,11,you'll
170800,171000,11,see
171000,171110,11,how
171110,171280,11,the
171280,171700,11,land
171700,172050,11,does
172050,172610,11,lie
172980,173090,11,and
173090,173210,11,you'll
173210,173640,11,say
173640,173770,11,that
173770,173910,11,it
173910,174370,11,doesn't
174370,174900,11,like
175210,175880,11,completely
175880,176320,11,flat
176320,176470,11,that
176470,176570,11,the
176570,176890,11,floor
176900,177020,11,is
177020,177589,11,continuous
177589,177590,11,","
177590,177750,11,which
177750,177940,11,does
177940,178130,11,help
178130,178240,11,when
178240,178860,11,sliding
178860,179119,11,things
179119,179120,11,.
179120,179339,11,That
179339,179340,11,","
179700,180000,11,though
180000,180530,11,this
180650,181030,11,bit
181030,181180,11,of
181190,181439,11,Google
181439,181440,11,","
181440,181560,11,it
181750,182290,11,does
182300,182600,11,cause
182600,182640,11,a
182640,182760,11,bit
182760,182840,11,of
182840,182920,11,an
182920,183339,11,obstruction
183339,183340,11,.
183340,183430,11,But
183430,183530,11,it's
183530,183690,11,not
183690,183860,11,too
183860,184169,11,large
184169,184170,11,","
184310,184480,11,and
184480,184540,11,you
184540,184680,11,got
184680,185040,11,nice
185050,185430,11,scuff
185430,185630,11,play
185630,185800,11,over
185800,185879,11,it
185879,185880,11,","
185880,185980,11,so
185980,186060,11,you
186060,186370,11,don't
186370,187090,11,scratch
187300,187490,11,the
187500,188509,11,paintwork
188509,188510,11,.
189140,189559,11,Actually
189559,189560,11,","
189560,189620,11,I'll
189620,189740,11,tell
189740,189800,11,you
189800,190010,11,one
190020,190260,11,thing
190260,190360,11,about
190360,190480,11,this
190480,190690,11,car
190700,190860,11,because
190860,191010,11,the
191020,191280,11,boots
191280,191620,11,quite
191620,191959,11,wide
191959,191960,11,","
191960,192080,11,it
192150,192410,11,does
192480,192890,11,provide
192890,192990,11,a
192990,193440,11,shelter
193440,193560,11,when
193560,193710,11,it's
193710,194159,11,raining
194159,194160,11,.
194550,194670,11,If
194670,194730,11,you
194730,194850,11,want
194850,194910,11,to
194910,194970,11,know
194970,195030,11,how
195030,195220,11,much
195220,195310,11,that
195310,195400,11,if
195400,195520,11,you
195520,195750,11,actually
195750,195880,11,come
195880,196040,11,into
196040,196190,11,this
196190,196350,11,car
196410,196770,11,boot
196780,197120,11,click
197120,197230,11,up
197230,197569,11,there
197569,197570,11,","
197780,197980,11,watch
197980,198060,11,our
198060,198410,11,detail
198410,198999,11,practicality
198999,199000,11,","
199000,199319,11,video
199319,199320,11,.
