start,end,segment_id,word
56950,57050,4,You
57050,57350,4,got
57770,58010,4,these
58010,58240,4,rather
58240,58490,4,nice
58490,58920,4,sport
58920,59370,4,seats
59370,59590,4,with
59600,60310,4,leatherette
60320,60890,4,covering
61090,61239,4,me
61239,61240,4,.
61240,61370,4,It's
61370,61560,4,not
61560,61730,4,real
61730,62019,4,leather
62019,62020,4,","
62020,62190,4,but
62190,62390,4,it
62630,63040,4,feels
63040,63220,4,good
63220,63889,4,enough
63889,63890,4,","
64040,64140,4,and
64140,64260,4,this
64260,64470,4,one's
64470,64660,4,got
64660,64819,4,this
64819,65180,4,wood
65180,65640,4,veneer
65640,65730,4,in
65730,65859,4,it
65859,65860,4,.
