start,end,segment_id,word
444040,444609,30,Thankfully
444609,444610,30,","
444610,444700,30,the
444700,445080,30,Mercedes
445090,445229,30,E
445229,445230,30,.
445230,445600,30,Koski
445600,445830,30,pay
445830,445990,30,has
445990,446240,30,plenty
446240,446300,30,of
446300,446480,30,cool
446480,446979,30,features
446979,446980,30,","
447020,447380,30,which
447380,447670,30,helped
447670,447730,30,to
447730,447950,30,make
447950,448060,30,up
448070,448210,30,for
448210,448320,30,all
448320,448690,30,this
448830,449369,30,S5
449369,449370,30,.
