start,end,segment_id,word
373100,373530,21,Equipment
373530,373820,21,levels
373820,373880,21,are
373880,374299,21,strong
374299,374300,21,","
374300,374600,21,so
374600,374910,21,even
374910,375100,21,the
375110,375500,21,entry
375500,375810,21,level
375820,376190,21,Essie
376190,376550,21,trim
376550,376740,21,is
376740,376970,21,worth
376970,377649,21,considering
377649,377650,21,.
377840,378070,21,You'll
378070,378300,21,get
378300,378710,21,satin
378710,378850,21,of
378860,379540,21,Bluetooth
379540,379800,21,dual
379800,380040,21,zone
380040,380380,21,climate
380380,380949,21,control
380949,380950,21,","
381060,381360,21,part
381360,381640,21,leather
381650,382110,21,electric
382110,382489,21,seats
382489,382490,21,","
382650,383200,21,19
383200,383420,21,inch
383420,383730,21,alloy
383730,384120,21,wheels
384220,384390,21,on
384390,384450,21,a
384450,384780,21,power
384780,385459,21,tailgate
385459,385460,21,.
