start,end,segment_id,word
266050,266790,17,Straightaway
267170,267330,17,on
267330,267490,17,eight
267490,267840,17,speed
267840,268420,17,automatic
268420,268930,17,gearbox
268940,269210,17,is
269210,269300,17,a
269300,269840,17,standard
269850,270300,17,across
270300,270410,17,the
270410,270739,17,range
270739,270740,17,","
270740,270830,17,and
270830,270910,17,it
270910,271200,17,comes
271200,271310,17,with
271310,271610,17,these
271620,272180,17,flappy
272190,272470,17,paddle
272470,272740,17,gear
272740,273259,17,shifters
273259,273260,17,","
273400,273640,17,which
273640,273760,17,would
273760,274110,17,normally
274110,274440,17,find
274440,274550,17,in
274550,274630,17,a
274630,275000,17,racing
275000,275339,17,car
275339,275340,17,.
275560,275770,17,So
275770,275850,17,it
275850,276140,17,means
276140,276280,17,that
276280,276390,17,you
276390,276520,17,can
276520,276780,17,take
276780,276860,17,a
276870,277050,17,bit
277050,277260,17,more
277260,277849,17,control
277849,277850,17,","
277860,278310,17,especially
278310,278410,17,when
278410,278510,17,you're
278520,278880,17,pushing
278880,278980,17,it
278980,279130,17,down
279130,279190,17,a
279190,279520,17,country
279520,279949,17,lane
279949,279950,17,","
279940,280110,17,a
280110,280730,17,conventional
280730,281310,17,suspension
281310,281759,17,system
281759,281760,17,","
281770,281990,17,a
281990,282589,17,standard
282589,282590,17,","
282590,282740,17,and
282740,282830,17,it
282840,283160,17,keeps
283160,283250,17,the
283250,283470,17,key
283470,283860,17,seventh
283860,284190,17,body
284190,284500,17,well
284500,285139,17,controlled
285139,285140,17,","
285340,285750,17,although
285750,285860,17,it
285860,286130,17,can
286130,286430,17,be
286430,286540,17,a
286540,286920,17,tad
286920,287330,17,firm
287330,287440,17,at
287440,287660,17,low
287660,288200,17,speeds
288200,288490,17,over
288490,288870,17,bumps
288870,289000,17,and
289000,289710,17,potholes
289830,289980,17,are
289980,290370,17,beautifully
290370,290859,17,optional
290859,290860,17,.
290860,291360,17,Adaptive
291360,291550,17,air
291550,292220,17,suspension
292290,292550,17,on
292560,292770,17,this
292780,293620,17,transforms
293620,293710,17,the
293710,294300,17,Q7
294500,294770,17,into
294770,294880,17,the
294890,295340,17,best
295350,295850,17,riding
295860,296300,17,car
296310,296430,17,in
296430,296610,17,its
296610,297109,17,class
297109,297110,17,.
297270,297400,17,A
297400,297760,17,bold
297770,298320,17,statement
298410,298670,17,when
298670,298750,17,you
298750,299200,17,consider
299200,299330,17,the
299330,299949,17,opposition
299949,299950,17,","
300250,300400,17,it
300400,300630,17,gives
300630,300720,17,the
300720,301200,17,driver
301210,301700,17,to
301710,302130,17,different
302130,302720,17,driving
302720,303149,17,modes
303149,303150,17,.
303150,303530,17,There's
303620,304159,17,comfort
304159,304160,17,","
304170,304530,17,which
304540,304930,17,sets
304930,305040,17,the
305040,305430,17,car
305430,305560,17,up
305570,305790,17,to
305970,306470,17,literally
306480,307010,17,walked
307020,307340,17,over
307340,308100,17,imperfections
308100,308170,17,in
308170,308270,17,the
308270,308630,17,road
308890,309210,17,on
309220,309300,17,the
309310,310039,17,dynamic
310039,310040,17,","
310050,310340,17,which
310340,310690,17,really
310890,311380,17,ties
311380,311480,17,the
311480,311800,17,body
311810,312209,17,down
312209,312210,17,","
312220,312590,17,giving
312600,312700,17,a
312710,312960,17,more
312960,313460,17,involving
313470,314039,17,Dr
314039,314040,17,","
314830,315040,17,as
315040,315170,17,you'd
315170,315610,17,expect
315610,315780,17,for
315790,316120,17,any
316130,316470,17,car
316470,316600,17,with
316600,316690,17,the
316690,316990,17,word
317000,317620,17,quatro
317620,317720,17,in
317720,317849,17,it
317849,317850,17,.
318060,318300,17,There's
318500,318980,17,plenty
318990,319050,17,of
319060,319479,17,grip
319479,319480,17,","
319550,320199,17,however
320199,320200,17,.
320210,320370,17,The
320370,320780,17,overall
320780,321180,17,driving
321180,321980,17,experience
322030,322390,17,isn't
322390,322540,17,as
322540,323130,17,engaging
323350,323570,17,as
323570,323660,17,the
323670,324320,17,BMW
324330,325100,17,X5
326240,326759,17,V90
326759,326760,17,.
327400,327510,17,The
327510,327960,17,steering
327970,328270,17,is
328270,328809,17,accurate
328809,328810,17,","
328820,329000,17,but
329000,329100,17,it
329110,329530,17,doesn't
329530,329900,17,feel
329910,330380,17,overly
330380,330769,17,light
330769,330770,17,","
331010,331320,17,which
331330,331490,17,is
331490,331820,17,fine
331820,331970,17,when
331970,332070,17,you're
332070,332660,17,maneuvering
332670,332910,17,around
332920,333299,17,town
333299,333300,17,.
333630,333750,17,But
333750,333820,17,it
333830,334090,17,doesn't
334100,334680,17,inspire
334680,335300,17,confidence
335300,335370,17,at
335380,335710,17,higher
335720,336319,17,speeds
336319,336320,17,.
