start,end,segment_id,word
539680,539830,20,There
539830,540050,20,isn't
540050,540330,20,much
540330,540400,20,in
540400,540470,20,the
540470,540630,20,way
540630,540700,20,of
540700,541170,20,storage
541170,541250,20,in
541250,541320,20,the
541330,541589,20,back
541589,541590,20,","
541590,541989,20,however
541989,541990,20,.
542060,542619,20,Aside
542619,542620,20,","
542640,543060,20,pockets
543070,543300,20,are
543300,543980,20,restrictive
543990,544120,20,and
544120,544270,20,will
544270,544480,20,only
544480,544790,20,fit
544800,544880,20,a
544880,545240,20,small
545250,545540,20,drinks
545540,545889,20,bottle
545889,545890,20,.
546910,547050,20,There's
547050,547330,20,nothing
547330,547540,20,to
547550,548370,20,revolutionary
548380,548650,20,about
548650,548740,20,the
548750,549570,20,versatility
549570,549670,20,of
549680,549780,20,the
549790,550269,20,receipt
550269,550270,20,.
550270,550480,20,See
550480,550660,20,that
550770,550900,20,they
550900,551220,20,fall
551220,551550,20,down
551560,551950,20,60
551960,552480,20,40
552740,552940,20,but
552950,553270,20,don't
553270,553680,20,slide
553700,554000,20,back
554000,554100,20,or
554110,554509,20,fourth
554509,554510,20,","
554520,554990,20,depending
554990,555140,20,on
555300,555370,20,you
555500,555650,20,to
555660,556330,20,prioritize
556480,556830,20,boots
556840,557030,20,or
557040,557370,20,cabin
557370,557819,20,space
557819,557820,20,.
