start,end,segment_id,word
388730,389229,24,Also
389229,389230,24,","
389230,389340,24,it
389340,389540,24,sort
389540,389650,24,of
389660,390250,24,fidgets
390250,390670,24,about
390670,390880,24,like
391510,391670,24,its
391670,392150,24,pants
392380,392600,24,over
392600,393000,24,smaller
393000,393310,24,bumps
393310,393410,24,and
393410,393580,24,then
393590,394540,24,convulses
394820,395120,24,over
395120,395450,24,bigger
395450,395829,24,ones
395829,395830,24,.
395830,396060,24,It's
396300,396480,24,it's
396480,397060,24,clear
397070,397180,24,that
397180,397330,24,this
397330,397510,24,guy's
397510,397650,24,been
397650,397990,24,set
397990,398330,24,up
398400,398640,24,with
398640,398860,24,firm
398860,399419,24,suspension
399419,399420,24,","
399420,399590,24,so
399590,399680,24,it
399680,400130,24,handles
400140,400280,24,as
400280,400440,24,well
400440,400530,24,as
400530,400620,24,it
400620,401080,24,possibly
401080,401459,24,can
401459,401460,24,.
401470,401570,24,And
401570,401810,24,that's
402320,402510,24,that's
402510,402600,24,all
402600,402720,24,well
402720,402810,24,and
402810,403110,24,fine
403120,403250,24,on
403250,403530,24,super
403530,403840,24,smooth
403850,404200,24,German
404200,404559,24,roads
404559,404560,24,.
404560,405039,24,But
405039,405040,24,","
405050,405449,24,yes
405449,405450,24,","
405460,406020,24,not
406030,406350,24,so
406360,406700,24,good
406710,406820,24,in
406820,406900,24,the
406910,407339,24,UK
407339,407340,24,","
407340,407590,24,where
407590,407730,24,we
407730,408040,24,don't
408050,408550,24,repair
408550,408700,24,our
408700,408950,24,roads
408950,409040,24,when
409040,409110,24,they
409110,409270,24,get
409280,409849,24,damaged
409849,409850,24,.
410340,410730,24,Thing
410730,410919,24,is
410919,410920,24,","
410920,411249,24,though
411249,411250,24,","
411320,411520,24,you
411520,411600,24,know
411610,411920,24,you
411920,412060,24,can
412060,412230,24,get
412230,412410,24,around
412410,412480,24,the
412480,412760,24,problem
412760,412940,24,by
412940,413470,24,fitting
413470,413650,24,this
413650,413920,24,car
413920,414050,24,with
414050,414230,24,the
414240,414810,24,optional
414860,415110,24,end
415110,415440,24,sport
415440,415890,24,adaptive
415890,416469,24,suspension
416469,416470,24,","
416700,416800,24,and
416800,416890,24,then
416890,416980,24,it's
416980,417140,24,got
417140,417430,24,comfort
417430,417850,24,mode
417860,418090,24,on
418090,418389,24,then
418389,418390,24,.
