start,end,segment_id,word
400400,400870,11,But
400880,401050,11,if
401050,401120,11,you
401120,401340,11,do
401340,401560,11,want
401560,401819,11,them
401819,401820,11,","
401830,402100,11,then
402110,402720,11,unfortunately
402720,402910,11,they're
402920,403240,11,very
403240,403740,11,expensive
403740,403830,11,and
403830,403890,11,you
403890,404010,11,can
404020,404270,11,only
404270,404430,11,get
404430,404530,11,them
404530,404620,11,is
404620,404870,11,part
404870,404960,11,of
404970,405190,11,the
405310,405770,11,comfort
405780,406179,11,pack
406179,406180,11,","
406340,406520,11,which
406520,406810,11,includes
406810,406920,11,some
406920,407060,11,other
407060,407270,11,bits
407270,407360,11,and
407360,407699,11,pieces
407699,407700,11,","
407700,408170,11,because
408300,409940,11,£2350
409950,410280,11,so
410340,410610,11,very
410610,410920,11,cool
410930,411280,11,but
411470,411690,11,very
411690,412289,11,expensive
412289,412290,11,.
