start,end,segment_id,word
557530,557780,23,From
557790,558220,23,a
558290,558600,23,business
558600,558800,23,point
558800,558860,23,of
558860,559269,23,view
559269,559270,23,","
559290,559520,23,it's
559520,559680,23,got
559680,559750,23,the
559750,560020,23,nice
560020,560349,23,look
560349,560350,23,.
560490,560650,23,It's
560650,560800,23,got
560800,560880,23,the
560880,561100,23,right
561100,561350,23,looks
561350,561500,23,for
561500,561560,23,a
561560,561950,23,business
561950,562399,23,use
562399,562400,23,.
