start,end,segment_id,word
159400,159699,11,Okay
159699,159700,11,","
159700,159840,11,so
159840,159930,11,the
159930,160110,11,C
160110,160269,11,l
160269,160270,11,.
160270,160330,11,A
160330,160689,11,drives
160689,160690,11,.
160690,160999,11,Well
160999,161000,11,","
161110,161340,11,there's
161340,161600,11,more
161600,161710,11,to
161710,161780,11,a
161780,162120,11,car
162120,162230,11,than
162230,162460,11,just
162460,162760,11,road
162760,163249,11,manners
163249,163250,11,.
163420,163510,11,The
163510,163919,11,interior
163919,163920,11,","
163920,164040,11,for
164040,164519,11,example
164519,164520,11,.
164950,165060,11,This
165060,165250,11,might
165260,165370,11,be
165370,165530,11,the
165540,165810,11,cheap
165810,166730,11,Mercedes-Benz
166740,166949,11,C
166949,166950,11,.
166950,167109,11,L
167109,167110,11,.
167110,167230,11,A's
167230,167680,11,interior
167680,168030,11,looks
168140,168450,11,and
168450,168850,11,feels
168850,169340,11,perfectly
169340,169869,11,premium
169869,169870,11,.
