start,end,segment_id,word
102220,102740,17,Suspension
102750,103110,17,isn't
103110,103900,17,vastly
103900,104539,17,different
104539,104540,17,.
104550,104670,17,I'll
104670,104830,17,go
104830,105040,17,into
105040,105410,17,detail
105410,105640,17,about
105640,105710,17,it
105710,105760,17,a
105760,105990,17,minute
105990,106120,17,out
106120,106220,17,on
106220,106310,17,the
106310,106559,17,road
106559,106560,17,.
106560,106590,17,I
106590,106890,17,think
106900,107090,17,the
107090,107440,17,upshot
107440,107660,17,is
107660,107830,17,is
107830,107990,17,that
107990,108090,17,it
108090,108270,17,is
108270,108740,17,a
108750,109130,17,more
109130,109600,17,hardcore
109600,110340,17,version
110350,110620,17,off
110620,110730,17,the
110730,111240,17,regular
111560,111750,17,M
111760,112349,17,two
112349,112350,17,.
112670,113150,17,Steering
113160,113410,17,more
113550,114169,17,precisely
114169,114170,17,","
114170,114360,17,Get
114360,114710,17,more
114720,115050,17,back
115050,115390,17,straight
115390,115839,17,away
115839,115840,17,.
116530,116910,17,Changes
116910,117400,17,direction
117400,117809,17,better
117809,117810,17,.
