start,end,segment_id,word
360360,360600,20,What
360600,360750,20,would
360750,360830,20,I
360830,361060,20,do
361060,361359,20,have
361359,361360,20,?
361370,361590,20,Is
361590,362280,20,visibility
362350,362580,20,good
362580,362650,20,at
362650,362730,20,the
362730,363000,20,front
363310,363400,20,of
363400,363490,20,the
363490,363870,20,back
364110,364180,20,of
364180,364250,20,a
364250,364520,20,blind
364520,364800,20,spot
364800,365029,20,here
365029,365030,20,?
365030,365150,20,But
365150,365260,20,the
365270,365730,20,worst
365740,365970,20,is
365980,366199,20,this
366199,366200,20,.
366210,366290,20,If
366290,366360,20,I
366360,366580,20,move
366580,366949,20,forward
366949,366950,20,","
367230,367510,20,this
367510,367820,20,pillar
367820,367960,20,here
367960,368090,20,is
368090,368370,20,really
368370,368829,20,thick
368829,368830,20,","
369030,369240,20,so
369240,369360,20,any
369360,369640,20,pointing
369640,369750,20,out
369750,370150,20,Egyptians
370150,370210,20,are
370210,370520,20,looking
370520,370790,20,that
370790,370969,20,way
370969,370970,20,","
370970,371130,20,you're
371140,371890,20,constantly
371940,372210,20,trying
372210,372270,20,to
372280,372520,20,pay
372520,372960,20,around
372960,373079,20,it
373079,373080,20,.
373400,373549,20,Now
373549,373550,20,","
373550,373610,20,if
373610,373680,20,you
373680,373890,20,click
373890,373970,20,it
373970,374119,20,there
374119,374120,20,","
374120,374220,20,you
374220,374320,20,can
374320,374530,20,see
374540,374620,20,for
374620,375090,20,yourself
375100,375250,20,by
375250,375520,20,joining
375520,375670,20,me
375670,375780,20,for
375780,375840,20,a
375840,376740,20,360
376740,377200,20,degree
377420,377850,20,passenger
377850,377960,20,or
377970,380249,20,video
380249,380250,20,.
