start,end,segment_id,word
8039,8189,1,the
8189,8430,1,Audi
8430,9000,1,Q5
9000,9100,1,is
9100,9220,1,a
9230,9800,1,compact
9810,10310,1,luxury
10310,10970,1,SUV
11150,11280,1,that
11280,11590,1,does
11620,11850,1,pretty
11850,12150,1,much
12160,12689,1,everything
12689,12690,1,.
12690,13069,1,Well
13069,13070,1,","
13640,13880,1,we
13880,14110,1,could
14110,14320,1,leave
14320,14390,1,it
14390,14450,1,at
14460,14849,1,that
14849,14850,1,.
14860,15150,1,But
15270,15400,1,in
15400,15630,1,honor
15630,15720,1,of
15720,15900,1,Ms
15900,16299,1,Davis
16299,16300,1,","
16300,16450,1,my
16450,16620,1,high
16620,16870,1,school
16870,17210,1,English
17210,17540,1,teacher
17540,17710,1,used
17710,17770,1,to
17770,18070,1,always
18070,18359,1,say
18359,18360,1,","
18420,18740,1,Mr
18740,19359,1,Museo
19359,19360,1,","
19420,19650,1,you're
19650,19910,1,not
19910,20270,1,looking
20280,20570,1,deep
20570,20969,1,enough
20969,20970,1,.
