start,end,segment_id,word
359460,359960,20,Brilliant
359960,360400,20,16
360400,360760,20,speaker
360760,361120,20,banging
361120,361470,20,Olsen
361470,361830,20,premium
361840,362190,20,audio
362190,362710,20,system
362950,363560,20,navigation
363560,363710,20,with
363710,363800,20,an
363810,364470,20,8.3
364470,364610,20,inch
364610,365129,20,display
365129,365130,20,","
365140,365570,20,replacing
365570,365640,20,the
365640,365990,20,standard
365990,366280,20,seven
366280,366440,20,inch
366440,366769,20,unit
366769,366770,20,.
366940,367290,20,And
367300,367660,20,Audi
367660,367790,20,is
367790,368280,20,virtual
368280,368859,20,cockpit
368859,368860,20,","
369080,369330,20,whose
369330,369769,20,vivid
369769,369770,20,","
369770,370590,20,reconfigurable
370590,371500,20,12.3
371500,371630,20,inch
371630,372210,20,display
372400,372880,20,replaces
372880,372950,20,a
372950,373400,20,traditional
373400,373750,20,gauge
373750,374239,20,cluster
374239,374240,20,.
