start,end,segment_id,word
584510,584640,22,It
584670,584820,22,is
584880,585130,22,100
585150,585849,22,£50
585849,585850,22,.
586330,586460,22,That's
586460,586650,22,quite
586650,586680,22,a
586680,586850,22,few
586850,587240,22,options
587310,587480,22,to
587480,587660,22,this
587660,588039,22,car
588039,588040,22,.
588350,588520,22,In
588520,589219,22,total
589219,589220,22,","
589220,589580,22,according
589580,589660,22,to
589660,589750,22,the
589750,590070,22,specs
590070,590220,22,of
590220,590299,22,Mme
590299,590300,22,.
590300,590649,22,Audi
590649,590650,22,","
590660,590790,22,it
590800,591460,22,comes
591850,592010,22,to
592020,593000,22,30
593590,594550,22,1000
595290,596349,22,pounds
596349,596350,22,.
597710,597989,22,Well
597989,597990,22,","
597990,598120,22,the
598120,598349,22,war
598349,598350,22,.
598350,598760,22,Reason
598760,598890,22,to
598890,599180,22,check
599180,599410,22,out
599410,599660,22,McGee
599660,600170,22,Q7
600170,600500,22,call
600500,600779,22,out
600779,600780,22,.
