start,end,segment_id,word
471550,471970,28,Everything
471970,472120,28,is
472130,472570,28,oriented
472570,472860,28,toward
472860,472940,28,the
472940,473549,28,driver
473549,473550,28,","
473660,473860,28,and
473860,473920,28,you
473920,474040,28,know
474040,474280,28,what
474290,474520,28,I'm
474530,474880,28,even
474880,475150,28,getting
475150,475230,28,to
475230,475370,28,be
475370,475990,28,friends
475990,476280,28,with
476280,476480,28,the
476480,476600,28,I
476600,477039,28,drive
477039,477040,28,.
477400,477590,28,They've
477590,478010,28,developed
478010,478070,28,it
478070,478150,28,to
478150,478250,28,the
478250,478610,28,point
478610,479040,28,where
479050,479420,28,it's
479650,479810,28,in
479810,480030,28,my
480030,480339,28,mind
480339,480340,28,","
480340,480420,28,the
480420,480840,28,second
480840,481060,28,best
481060,481380,28,system
481380,481550,28,out
481550,481840,28,there
481970,482250,28,right
482250,482520,28,after
482520,482650,28,the
482650,483069,28,Lexus
483069,483070,28,","
483070,483260,28,which
483260,483320,28,I
483320,483560,28,just
483560,484050,28,mentioned
486700,487000,28,on
487000,487420,28,the
487590,487930,28,house
488400,488820,28,by
488820,489009,28,it
489009,489010,28,.
