start,end,segment_id,word
551640,552320,31,How
553030,553180,31,if
553180,553290,31,you're
553290,553819,31,static
553819,553820,31,","
553830,554020,31,you
554020,554340,31,can't
554350,554520,31,rev
554520,554620,31,the
554620,554880,31,engine
554880,555230,31,past
555230,556650,31,4000
557500,558149,31,rpm
558149,558150,31,.
558440,558550,31,We
558550,558690,31,should
558690,558810,31,really
558810,559270,31,annoying
559270,559370,31,if
559370,559500,31,you're
559500,559749,31,sad
559749,559750,31,","
559750,559810,31,the
559810,560130,31,traffic
560130,560320,31,lights
560320,560420,31,and
560420,560540,31,you
560540,560700,31,want
560700,560760,31,to
560760,561110,31,impress
561120,561300,31,other
561300,561760,31,motorists
561870,562090,31,with
562100,562650,31,how
562660,563100,31,called
563100,563310,31,your
563320,563710,31,car's
563720,564210,31,exhaust
564210,564649,31,sounds
564649,564650,31,.
