start,end,segment_id,word
203970,204330,12,Job
204380,204720,12,throttle
204720,204910,12,from
204910,204950,12,a
204950,205350,12,stop
205430,205560,12,and
205560,205620,12,the
205620,205850,12,car
205850,206549,12,hesitates
206549,206550,12,","
206560,206920,12,then
206920,207330,12,lurches
207330,207979,12,forward
207979,207980,12,.
208120,208600,12,Not
208640,208940,12,so
208940,209540,12,attractive
209540,209620,12,in
209620,209670,12,a
209670,209950,12,car
209950,210140,12,that's
210140,210780,12,noticeable
211140,211400,12,and
211400,211630,12,not
211630,211820,12,so
211820,212050,12,great
212050,212110,12,in
212110,212150,12,a
212150,212400,12,car
212400,212520,12,that
212530,213250,12,Mercedes-Benz
213260,213610,12,says
213620,213740,12,could
213750,213840,12,be
213850,213980,12,your
213990,214260,12,daily
214260,214719,12,driver
214719,214720,12,.
215100,215330,12,You
215340,215730,12,really
215730,215930,12,have
215930,216010,12,to
216020,216310,12,feather
216310,216450,12,the
216460,222210,12,froth
222220,222650,12,quibbles
222650,222910,12,about
222910,223130,12,shift
223140,223550,12,quality
223560,223969,12,side
223969,223970,12,.
