start,end,segment_id,class_id
90,26230,1,1
26230,44620,2,1
44630,57180,3,0
57540,68510,4,1
68520,140150,5,1
140150,152040,6,0
152050,158520,7,0
158520,184350,8,0
185040,193330,9,1
193400,293610,10,0
293730,299370,11,0
299370,335480,12,1
335670,353850,13,1
354410,429850,14,0
430440,440050,15,1
440440,470300,16,1
470390,477240,17,1
477330,484800,18,1
484840,487220,19,0
487220,492270,20,0
492270,515600,21,0
515840,542140,22,0
543460,544860,23,0
544860,556650,24,1
558240,568350,25,2
570050,577190,26,2
579940,596120,27,2
596120,614660,28,2
615640,632900,29,2
633840,637430,30,0
637430,656150,31,1
656150,672940,32,1
672960,704600,33,1
705510,716700,34,1
718710,737760,35,1
741720,767350,36,1
767350,773590,37,1
773660,780640,38,1
783140,800910,39,2
801160,870150,40,1
870340,872150,41,1
872340,892460,42,0
892600,915400,43,0
915640,931740,44,0
938290,959610,45,0
959630,962420,46,1
962700,982790,47,0
