start,end,segment_id,class_id
430,23990,1,2
23990,37160,2,2
37490,92110,3,0
92420,102210,4,0
102210,115710,5,0
116520,133030,6,0
133040,137330,7,0
137330,161970,8,0
162150,196300,9,0
196300,227820,10,0
227900,271100,11,0
271100,343950,12,0
344130,347980,13,0
347980,365340,14,0
366670,382580,15,1
386950,394160,16,1
395150,414770,17,1
414770,423560,18,1
425000,429410,19,1
429410,460210,20,1
463100,477160,21,1
477720,493810,22,1
494300,505550,23,2
506690,508310,24,1
508310,513460,25,1
514419,526340,26,0
526670,540880,27,0
540880,589440,28,0
589930,646500,29,0
646500,664450,30,0
671540,709980,31,0
