start,end,segment_id,class_id
240,17270,1,1
17400,18450,2,2
18550,26160,3,2
26300,32250,4,1
33110,37290,5,1
40140,60840,6,0
61030,72480,7,0
72900,84840,8,0
84950,88540,9,1
88540,132860,10,1
132870,164860,11,0
165030,174750,12,0
175390,188690,13,0
188960,228350,14,0
231040,238850,15,2
239240,253730,16,2
253730,264760,17,2
266520,270300,18,2
272540,273830,19,1
274050,279970,20,2
280560,292600,21,1
292760,303510,22,1
305120,321660,23,1
322470,337340,24,1
338390,374480,25,0
375480,381960,26,0
382490,386560,27,0
386850,396470,28,0
397320,416530,29,1
417510,425250,30,1
425940,444750,31,1
445840,478380,32,0
478640,489040,33,1
489170,523480,34,1
523480,532550,35,1
535590,579450,36,2
581040,624150,37,2
625040,627260,38,1
628050,634100,39,1
634100,666230,40,0
