start,end,segment_id,class_id
19460,29010,1,2
30790,41250,2,2
42260,60970,3,2
60980,69100,4,2
71140,78730,5,2
79020,91220,6,2
93840,107270,7,2
107270,112200,8,2
112200,116530,9,2
123460,143370,10,1
146040,146510,11,0
149950,156810,12,1
156820,159160,13,1
163740,169150,14,1
169150,209130,15,1
211450,221830,16,1
221840,225980,17,1
226490,232060,18,1
233120,269700,19,1
269700,288380,20,1
299210,301070,21,1
305100,307030,22,1
307620,311790,23,0
311890,313890,24,0
314070,317380,25,0
319970,321220,26,0
323780,328620,27,1
332760,334710,28,0
335630,348520,29,0
362300,363610,30,0
