start,end,segment_id,class_id
22500,70640,1,2
90040,139350,2,1
139740,159300,3,1
159300,241260,4,1
242040,271630,5,1
276610,311960,6,1
311960,329060,7,1
331420,385220,8,2
385880,421380,9,2
421720,447920,10,2
448140,500900,11,2
500900,521350,12,2
524440,547350,13,0
547350,599310,14,1
599790,603950,15,2
604360,621550,16,2
621560,653650,17,1
653650,679440,18,2
687670,707230,19,0
708340,720010,20,1
720260,742180,21,2
742180,770050,22,2
770720,938180,23,2
938630,959550,24,1
960090,971210,25,1
971580,977110,26,1
977110,1014670,27,1
1014670,1041550,28,0
1041560,1077440,29,2
1077580,1096350,30,2
1096360,1202780,31,2
1203200,1215660,32,2
1222630,1245130,33,0
1251990,1268830,34,0
1269260,1321160,35,2
1321720,1387050,36,1
1388150,1406280,37,1
1408740,1419220,38,1
1420240,1443620,39,1
1443620,1454700,40,2
1455340,1490660,41,0
1498110,1505140,42,0
1505840,1543220,43,1
1543720,1548670,44,2
1548880,1614370,45,2
