start,end,segment_id,class_id
8790,134820,1,2
137000,168750,2,2
168760,304030,3,1
304410,308160,4,1
308170,329820,5,1
329830,356390,6,1
356400,368150,7,0
368340,382650,8,1
383050,389180,9,1
389620,422600,10,0
423040,453830,11,0
453980,473620,12,1
473630,575750,13,0
575760,640400,14,0
640510,647030,15,0
647260,650830,16,0
650880,680610,17,0
681080,706850,18,0
738740,763270,19,2
763270,774120,20,1
774120,806180,21,1
806180,833310,22,1
833310,846500,23,0
846990,851650,24,0
851650,899130,25,1
899140,900020,26,1
900120,910500,27,1
910500,919300,28,1
919300,1036660,29,0
