start,end,segment_id,class_id
4840,41980,1,2
49340,66100,2,2
66310,93400,3,2
93580,107170,4,2
107360,114790,5,2
114800,139420,6,2
140320,155770,7,2
156240,173620,8,2
173840,176790,9,2
177070,191760,10,2
192720,221750,11,2
222890,232410,12,2
232870,262430,13,2
262440,311350,14,2
313540,320840,15,2
322140,326360,16,2
326360,329680,17,2
331340,346490,18,2
354040,379820,19,2
380050,453060,20,2
463220,505830,21,2
507850,542540,22,2
544040,555320,23,2
555330,567980,24,2
569340,589030,25,2
590940,674220,26,1
677980,683290,27,2
686250,715750,28,2
721530,752050,29,2
759810,761940,30,2
761940,801730,31,2
801910,823270,32,1
823420,837750,33,1
837870,864370,34,1
