start,end,segment_id,class_id
280,20090,1,2
20690,37580,2,2
40550,110410,3,2
110650,182390,4,0
182400,203400,5,0
203400,241180,6,1
241340,253610,7,1
253680,258100,8,0
258110,269150,9,0
269260,307590,10,0
307750,347740,11,0
347960,412450,12,0
412900,451910,13,0
451910,457270,14,0
457600,505450,15,0
505450,509020,16,0
509640,513360,17,0
515000,522830,18,0
522900,545190,19,1
546920,560700,20,1
560770,584510,21,1
584510,600780,22,2
602120,606930,23,1
608840,615530,24,1
616230,679690,25,0
683140,689950,26,0
690530,701260,27,0
702000,736230,28,0
736230,742760,29,0
742950,765550,30,0
765550,766800,31,0
766890,797500,32,0
797740,807890,33,0
807890,815830,34,0
822990,832020,35,0
832020,864550,36,0
