start,end,segment_id,class_id
40,36490,1,2
36590,41860,2,2
42180,49750,3,1
49960,51490,4,2
51820,56300,5,2
56300,68300,6,2
68310,79140,7,2
79150,81090,8,2
81090,90140,9,2
90140,102230,10,1
102900,155460,11,1
155470,163070,12,1
163070,186700,13,1
186700,193370,14,1
193670,199130,15,1
199490,204500,16,2
204900,224550,17,2
224730,236150,18,0
236150,242760,19,0
242810,256640,20,0
256720,262150,21,0
262540,279450,22,2
279680,297520,23,2
297590,331400,24,2
332210,336220,25,2
336230,342460,26,2
342510,375000,27,1
375220,418930,28,1
419440,427300,29,1
427720,432010,30,1
432360,434070,31,2
434070,449930,32,1
449940,457190,33,0
457190,478940,34,1
