start,end,segment_id,class_id
820,18090,1,2
18090,63750,2,2
64140,76350,3,2
77240,95520,4,2
95710,101270,5,1
101450,102510,6,0
102510,106300,7,1
106310,112000,8,1
112260,126990,9,2
126990,134740,10,2
134740,166990,11,1
167180,171100,12,0
172760,175690,13,1
176440,181250,14,1
181970,186050,15,2
186950,195390,16,2
197190,201570,17,2
201930,206890,18,2
206890,210640,19,1
212120,218630,20,2
218630,223670,21,2
223670,229100,22,2
231150,235310,23,2
237840,242940,24,2
242950,282990,25,2
283240,297230,26,0
297360,313150,27,0
313900,378450,28,0
388440,392510,29,0
392510,399560,30,1
399820,402370,31,2
402620,427280,32,1
