start,end,segment_id,class_id
1730,25150,1,2
25160,35300,2,2
35310,37150,3,2
80810,108080,4,0
111730,143950,5,1
143950,157210,6,2
157260,169110,7,2
174130,188020,8,2
188020,208190,9,2
208620,219830,10,2
220590,234900,11,1
234910,238340,12,2
239240,252510,13,2
256040,276240,14,2
278370,283040,15,2
285210,321660,16,2
321870,324800,17,2
324970,329350,18,2
329350,335960,19,2
338430,343950,20,2
345640,349650,21,2
349660,351440,22,2
351450,374610,23,1
375160,385310,24,2
393820,420090,25,1
424790,440770,26,2
441760,444720,27,2
444720,465250,28,2
