start,end,segment_id,class_id
500,39070,1,2
39080,177650,2,2
177860,276350,3,1
277050,322500,4,2
322500,329210,5,2
330590,349470,6,2
350760,474250,7,0
474260,493960,8,1
493960,499540,9,1
500440,522210,10,2
522590,574470,11,0
574470,605220,12,0
605700,688200,13,0
688200,709270,14,0
709340,780650,15,0
780660,805720,16,1
806920,818450,17,1
819210,860920,18,0
861320,892440,19,1
892440,899540,20,0
899540,913040,21,0
913080,951100,22,0
951400,961430,23,0
961430,981120,24,0
981500,1015740,25,0
1015950,1058510,26,0
1058750,1076200,27,1
