start,end,segment_id,class_id
4540,36050,1,2
42440,90150,2,1
90160,91880,3,0
92130,103480,4,0
103730,106420,5,0
106760,155270,6,0
155270,168000,7,0
168650,180250,8,0
180640,205130,9,0
205140,207150,10,1
207220,217540,11,1
217700,236080,12,0
236080,267320,13,1
267330,279350,14,1
279690,290250,15,0
290560,321100,16,0
328080,352190,17,0
352190,375110,18,0
375200,412460,19,0
417710,421840,20,0
421850,423400,21,0
423400,433590,22,1
433600,440910,23,1
441370,479190,24,1
479440,491770,25,0
492150,498260,26,0
498440,503820,27,0
503940,511050,28,0
511360,528700,29,1
528940,548480,30,1
548880,565310,31,1
565320,569900,32,2
570610,578050,33,2
