start,end,segment_id,class_id
270,32900,1,2
33010,46810,2,2
46980,56950,3,2
56950,65860,4,2
65860,70130,5,2
70510,79550,6,2
79940,92780,7,2
93000,98990,8,2
99150,114500,9,2
114500,129570,10,2
129639,159510,11,2
159720,168380,12,1
168580,182810,13,2
185250,212460,14,1
212690,217440,15,1
217440,226530,16,0
226540,229600,17,1
229600,266120,18,2
266120,286450,19,2
286590,329860,20,1
330090,330990,21,0
330990,334510,22,0
334910,379920,23,0
380170,401310,24,2
402410,403710,25,2
403710,423450,26,2
423750,431650,27,2
432630,437930,28,2
438430,442170,29,2
444040,449370,30,2
449420,454640,31,2
455110,457970,32,2
460140,467970,33,2
468510,481150,34,2
481480,482540,35,1
483460,497250,36,1
497250,504320,37,1
504320,515450,38,2
515590,520850,39,1
521159,522370,40,1
523470,543250,41,0
