start,end,segment_id,class_id
800,21400,1,2
21400,34430,2,2
35200,78600,3,2
78600,89900,4,0
90010,95070,5,0
95070,113150,6,1
113610,132260,7,0
132610,157250,8,0
157440,163280,9,0
163290,174530,10,0
175100,260480,11,0
260480,264330,12,0
264610,320750,13,0
320880,322500,14,0
322510,343200,15,0
343680,412610,16,0
412620,413950,17,2
416340,443050,18,1
444020,458260,19,1
459110,463650,20,1
464420,473640,21,1
474890,483320,22,1
483490,488570,23,1
490510,494610,24,1
494860,506460,25,2
506880,524270,26,2
524400,528550,27,2
530650,534580,28,2
534590,538910,29,2
539210,544770,30,2
544860,553830,31,2
555110,564080,32,2
564080,577470,33,2
578040,582940,34,2
583290,631950,35,1
